,UMAP1,UMAP2,UMAP3,esg_rating,ticker,dividend_yield,dividend_yield_qtl,quality_score,quality_score_qtl,carbon_intensity,carbon_intensity_qtl,aum_qtl,aum,investment_strategy,asset_class,asset_region,subsegment,grade
2500,11.303328,10.8686905,-1.4941047,BBB,FMQQ,0.41,Q1,5.48,Q1,58.84,Q1,Q1,18290000.0,standard,equity,global,not_specified,
2501,4.3919377,2.367512,11.518781,A,FEUZ,3.08,Q4,7.04,Q4,310.79,Q4,Q1,18290000.0,standard,equity,europe,total_market,F
2502,9.961618,6.1667814,7.7058253,,QTOC,,Q4,,Q4,,Q4,Q1,18260000.0,leveraged,equity,us,large_cap,
2503,16.83297,17.141558,7.6114125,BBB,XHYC,,Q4,5.04,Q1,275.86,Q4,Q1,18150000.0,standard,fixed_income,us,corporate,
2504,9.472628,6.6953044,7.696827,,IWML,,Q4,,Q4,,Q4,Q1,18140000.0,leveraged,equity,us,small_cap,
2505,12.93224,10.765667,-2.3643405,A,ROKT,0.85,Q1,6.56,Q3,31.03,Q1,Q1,18140000.0,standard,equity,us,not_specified,C
2506,12.247546,9.862024,-1.1611545,,MINN,,Q4,,Q4,,Q4,Q1,18100000.0,standard,fixed_income,us,not_specified,D
2507,8.370165,10.296313,-1.489001,A,NSPI,1.64,Q2,6.67,Q3,124.55,Q2,Q1,18100000.0,standard,equity,us,large_cap,D
2508,16.056509,4.8442335,3.4510825,,TFJL,,Q4,,Q4,,Q4,Q1,18090000.0,standard,fixed_income,us,government,D
2509,4.0360074,2.2588835,11.897754,AA,FLGR,3.08,Q4,7.57,Q4,133.53,Q3,Q1,17990000.0,standard,equity,europe,total_market,B
2510,4.398009,13.77589,-5.018809,,PSFM,,Q4,,Q4,,Q4,Q1,17970000.0,standard,equity,us,large_cap,
2511,12.647376,9.550082,-0.90684855,A,GK,0.69,Q1,6.49,Q3,76.17,Q2,Q1,17940000.0,standard,equity,us,not_specified,
2512,6.190741,12.2860565,-7.2712336,A,QQMG,0.79,Q1,7.11,Q4,27.54,Q1,Q1,17910000.0,standard,equity,us,large_cap,
2513,13.656569,8.798579,16.462103,BBB,BGLD,,Q4,,Q4,,Q4,Q1,17870000.0,standard,commodities,global,not_specified,
2514,2.6354241,15.598973,3.9934063,A,BFIX,,Q4,5.82,Q2,422.47,Q4,Q1,17820000.0,standard,fixed_income,global,broad_based,
2515,9.14561,10.491673,-1.1137952,A,GERM,0.46,Q1,6.1,Q2,51.64,Q1,Q1,17710000.0,standard,equity,us,not_specified,D
2516,6.1155024,9.345955,-7.6804113,A,SPXV,1.59,Q2,6.63,Q3,139.85,Q3,Q1,17690000.0,standard,equity,us,large_cap,B
2517,2.484545,15.251355,4.264088,,MINC,,Q4,,Q4,,Q4,Q1,17520000.0,standard,fixed_income,global,broad_based,D
2518,16.079391,4.86456,3.4282956,,CALY,,Q4,,Q4,,Q4,Q1,17510000.0,standard,fixed_income,us,government,
2519,11.180423,5.952776,-2.916636,,BDGS,,Q4,,Q4,,Q4,Q1,17470000.0,standard,equity,us,total_market,
2520,5.520426,12.133223,-7.183598,A,SEPZ,,Q4,5.72,Q1,4.2,Q1,Q1,17460000.0,standard,equity,us,large_cap,
2521,15.170148,13.570285,1.5213537,AA,CID,5.93,Q4,7.54,Q4,294.67,Q4,Q1,17390000.0,standard,equity,dev_markets,large_cap,C
2522,10.016129,6.101939,7.7695456,,XTJA,,Q4,,Q4,,Q4,Q1,17390000.0,leveraged,equity,us,large_cap,
2523,9.982296,6.1427965,7.738281,,QTAP,,Q4,,Q4,,Q4,Q1,17350000.0,leveraged,equity,us,large_cap,
2524,13.267714,9.613973,-2.3241148,A,IBBQ,0.76,Q1,6.21,Q2,21.69,Q1,Q1,17310000.0,standard,equity,us,not_specified,B
2525,11.353536,5.9134045,-2.8054957,A,SFYF,0.56,Q1,5.89,Q2,45.65,Q1,Q1,17270000.0,standard,equity,us,total_market,
2526,8.582068,10.4069805,-1.1352323,A,SENT,1.04,Q1,5.76,Q2,152.42,Q3,Q1,17250000.0,standard,equity,us,total_market,D
2527,11.5845785,12.108198,0.37070644,,SPCX,,Q4,,Q4,,Q4,Q1,17220000.0,standard,equity,global,total_market,F
2528,6.0072103,11.825443,-7.0037804,A,OVF,,Q4,6.97,Q4,182.38,Q3,Q1,17210000.0,standard,equity,global,large_cap,
2529,11.475675,8.683072,14.217737,,BERZ,,Q4,,Q4,,Q4,Q1,17200000.0,inverse,equity,us,not_specified,
2530,10.03746,6.872877,7.745922,A,UCC,,Q4,6.36,Q2,72.43,Q2,Q1,17170000.0,leveraged,equity,us,not_specified,
2531,-6.4720244,9.547964,0.0888409,,TMSL,,Q4,,Q4,,Q4,Q1,17100000.0,standard,equity,us,extended_market,
2532,15.288394,13.2063875,1.2819716,AA,EAFD,,Q4,7.53,Q4,108.58,Q2,Q1,17090000.0,standard,equity,dev_markets,total_market,
2533,13.396725,8.80823,16.278103,,UNL,,Q4,,Q4,,Q4,Q1,17070000.0,standard,commodities,global,not_specified,
2534,15.200324,7.8287096,6.012912,,XC,2.56,Q3,,Q4,,Q4,Q1,17020000.0,standard,equity,emerg_markets,total_market,
2535,7.5925865,19.499271,9.180996,AA,EAOR,,Q4,7.27,Q4,88.5,Q2,Q1,17010000.0,standard,asset_allocation,global,other,
2536,4.5504894,13.782436,-5.4344625,,STXV,3.03,Q3,,Q4,,Q4,Q1,16990000.0,standard,equity,us,large_cap,
2537,-6.469586,9.545499,0.091310725,A,SAEF,,Q4,5.84,Q2,120.92,Q2,Q1,16900000.0,standard,equity,us,extended_market,
2538,7.342931,19.130442,8.83432,A,TDSA,,Q4,5.91,Q2,70.17,Q2,Q1,16780000.0,standard,asset_allocation,global,other,
2539,2.4721198,15.161217,4.2910028,BBB,TGIF,,Q4,5.36,Q1,202.91,Q3,Q1,16710000.0,standard,fixed_income,us,broad_based,D
2540,7.799357,11.386498,-6.379542,A,RNLC,2.23,Q3,6.86,Q4,128.82,Q2,Q1,16630000.0,standard,equity,us,large_cap,C
2541,10.591051,13.069877,3.4527807,BBB,EMDV,2.74,Q3,4.87,Q1,379.33,Q4,Q1,16600000.0,standard,equity,emerg_markets,total_market,F
2542,5.5928593,12.081288,-7.1432343,A,JULZ,,Q4,5.72,Q1,4.2,Q1,Q1,16580000.0,standard,equity,us,large_cap,
2543,10.48736,8.0339985,-3.9797366,A,WRND,1.78,Q2,6.41,Q3,28.48,Q1,Q1,16480000.0,standard,equity,global,total_market,
2544,4.481216,13.785763,-5.12856,,PSFD,,Q4,,Q4,,Q4,Q1,16410000.0,standard,equity,us,large_cap,
2545,9.736283,6.4862213,7.868887,,MTUL,,Q4,,Q4,,Q4,Q1,16410000.0,leveraged,equity,us,total_market,
2546,15.607312,5.4650807,3.8880808,,BUCK,,Q4,,Q4,,Q4,Q1,16340000.0,standard,fixed_income,us,government,C
2547,14.045339,12.771842,0.52338094,BBB,BFIT,1.68,Q2,5.55,Q1,28.61,Q1,Q1,16200000.0,standard,equity,dev_markets,not_specified,D
2548,7.4349256,19.442465,9.130232,,HIDE,,Q4,,Q4,,Q4,Q1,16040000.0,standard,asset_allocation,global,other,
2549,13.61721,8.779531,16.37331,,HCOM,,Q4,,Q4,,Q4,Q1,16000000.0,standard,commodities,global,not_specified,
2550,11.571389,11.683453,-1.5878121,,BKGI,5.44,Q4,,Q4,,Q4,Q1,15900000.0,standard,equity,global,not_specified,
2551,15.152812,13.573183,1.513118,AA,ISZE,3.0,Q3,7.34,Q4,153.1,Q3,Q1,15860000.0,standard,equity,dev_markets,total_market,C
2552,16.884169,17.137238,7.5318284,BBB,IBHH,,Q4,5.1,Q1,291.96,Q4,Q1,15820000.0,standard,fixed_income,us,corporate,
2553,9.867451,6.1309595,7.612898,,XDJA,,Q4,,Q4,,Q4,Q1,15810000.0,leveraged,equity,us,large_cap,
2554,15.152959,13.57607,1.5174798,AA,PXUS,3.18,Q4,7.61,Q4,120.8,Q2,Q1,15790000.0,standard,equity,dev_markets,total_market,C
2555,5.6765747,11.071588,11.723762,A,FLHK,4.02,Q4,6.66,Q3,276.78,Q4,Q1,15770000.0,standard,equity,asia_pacific_wo_brics,total_market,B
2556,15.300651,5.077542,2.7934277,A,FLTN,,Q4,5.72,Q1,,Q4,Q1,15680000.0,standard,fixed_income,us,government,F
2557,14.944719,13.149544,1.3204247,AA,CEFA,2.83,Q3,7.79,Q4,100.14,Q2,Q1,15650000.0,standard,equity,dev_markets,large_cap,F
2558,11.479425,5.8924613,-2.7162051,A,SYUS,,Q4,6.46,Q3,171.24,Q3,Q1,15570000.0,standard,equity,us,total_market,
2559,11.96508,11.909708,-2.053241,A,FPRO,,Q4,6.39,Q3,84.65,Q2,Q1,15430000.0,standard,equity,global,not_specified,
2560,7.425675,19.37513,9.067587,,BITS,,Q4,,Q4,,Q4,Q1,15380000.0,standard,asset_allocation,global,other,
2561,16.054115,4.9081187,3.397813,,BSMW,,Q4,,Q4,,Q4,Q1,15310000.0,standard,fixed_income,us,government,
2562,4.5405,13.622801,-5.4128323,,NVBT,,Q4,,Q4,,Q4,Q1,15300000.0,standard,equity,us,large_cap,
2563,11.679199,8.884426,14.596605,,GLL,,Q4,,Q4,,Q4,Q1,15290000.0,inverse,commodities,global,not_specified,
2564,1.5599403,15.424523,4.185038,A,BBSA,,Q4,6.16,Q2,137.53,Q3,Q1,15290000.0,standard,fixed_income,us,broad_based,C
2565,8.895265,12.14682,2.0637941,BB,THCX,3.31,Q4,,Q4,,Q4,Q1,15260000.0,standard,equity,global,not_specified,
2566,9.820508,6.162006,7.5652356,,NSPL,,Q4,,Q4,,Q4,Q1,15250000.0,leveraged,equity,us,large_cap,
2567,8.829924,12.224614,2.1099408,BB,RDOG,7.61,Q4,3.72,Q1,83.4,Q2,Q1,15190000.0,standard,equity,us,not_specified,
2568,11.693789,12.177072,0.2547103,,EGPT,2.92,Q3,,Q4,,Q4,Q1,15180000.0,standard,equity,africa_wo_brics,total_market,F
2569,16.080402,4.901891,3.432807,,BILZ,,Q4,,Q4,,Q4,Q1,15070000.0,standard,fixed_income,us,government,
2570,7.412716,19.262867,8.959923,A,WLTG,,Q4,,Q4,,Q4,Q1,14930000.0,standard,asset_allocation,global,other,
2571,7.835145,11.389859,-6.34221,A,YPS,2.13,Q3,6.52,Q3,236.45,Q3,Q1,14810000.0,standard,equity,us,large_cap,C
2572,2.342028,15.599762,4.044592,,FTBD,,Q4,,Q4,,Q4,Q1,14730000.0,standard,fixed_income,global,broad_based,
2573,7.835121,11.391687,-6.3420386,,SEIQ,1.26,Q1,,Q4,,Q4,Q1,14720000.0,standard,equity,us,large_cap,C
2574,4.5356736,13.641339,-5.4181924,,TVAL,,Q4,,Q4,,Q4,Q1,14490000.0,standard,equity,us,large_cap,
2575,9.545304,16.466404,7.1995044,A,GLDB,,Q4,6.42,Q3,123.83,Q2,Q1,14430000.0,standard,asset_allocation,us,not_specified,
2576,11.266214,11.979614,-1.3083218,,STCE,0.82,Q1,,Q4,,Q4,Q1,14430000.0,standard,equity,global,not_specified,
2577,11.842513,10.820525,-3.0629497,A,IEDI,1.25,Q1,6.5,Q3,60.43,Q1,Q1,14430000.0,standard,equity,us,not_specified,C
2578,11.089714,5.765818,-2.8413026,,SPAQ,,Q4,,Q4,,Q4,Q1,14380000.0,standard,equity,us,total_market,
2579,12.029776,11.900841,-2.1584167,A,KOIN,2.45,Q3,7.04,Q4,22.96,Q1,Q1,14380000.0,standard,equity,global,not_specified,
2580,15.882905,4.967851,3.2612371,,OVM,,Q4,,Q4,,Q4,Q1,14340000.0,standard,fixed_income,us,government,
2581,4.518734,13.722386,-5.387881,,TGRT,,Q4,,Q4,,Q4,Q1,14240000.0,standard,equity,us,large_cap,
2582,9.542657,8.701608,-2.0327537,AA,SSPX,0.85,Q1,7.46,Q4,28.42,Q1,Q1,14240000.0,standard,equity,us,not_specified,C
2583,9.195656,10.554203,-1.0348772,A,BTEK,0.52,Q1,6.47,Q3,44.05,Q1,Q1,14230000.0,standard,equity,global,not_specified,D
2584,4.6540346,14.757965,15.805765,,YCL,,Q4,,Q4,,Q4,Q1,14160000.0,leveraged,currency,asia_pacific_wo_brics,not_specified,
2585,10.016249,6.101414,7.750619,,DBOC,,Q4,,Q4,,Q4,Q1,14060000.0,leveraged,equity,us,large_cap,
2586,7.779442,7.3326855,6.020182,B,KFVG,1.0,Q1,2.45,Q1,85.74,Q2,Q1,14010000.0,standard,equity,brics,not_specified,F
2587,10.355339,8.48553,-3.562164,BBB,ATFV,,Q4,5.69,Q1,42.23,Q1,Q1,13970000.0,standard,equity,global,total_market,
2588,9.989691,6.137732,7.752667,,XTJL,,Q4,,Q4,,Q4,Q1,13940000.0,leveraged,equity,us,large_cap,
2589,9.822095,6.1956315,7.5674424,,XUSP,,Q4,,Q4,,Q4,Q1,13900000.0,leveraged,equity,us,large_cap,
2590,11.660783,12.11288,0.21423575,A,FTAG,3.96,Q4,6.58,Q3,451.91,Q4,Q1,13890000.0,standard,equity,global,not_specified,F
2591,15.916271,15.984701,8.461697,,UJB,,Q4,,Q4,,Q4,Q1,13870000.0,leveraged,fixed_income,us,corporate,
2592,5.6116276,10.973556,11.854655,AA,GSJY,2.57,Q3,7.27,Q4,76.76,Q2,Q1,13810000.0,standard,equity,asia_pacific_wo_brics,total_market,C
2593,13.636679,8.760983,16.442472,,EVMT,,Q4,,Q4,,Q4,Q1,13740000.0,standard,commodities,global,not_specified,
2594,9.50887,16.434439,7.1278143,,FDAT,,Q4,,Q4,,Q4,Q1,13720000.0,standard,asset_allocation,us,not_specified,
2595,13.542143,8.683392,16.468437,,SESG,,Q4,,Q4,,Q4,Q1,13670000.0,standard,commodities,global,not_specified,C
2596,18.033443,8.753183,14.29828,AA,HEWC,,Q4,7.37,Q4,268.75,Q4,Q1,13640000.0,standard,equity,america_wo_us,total_market,
2597,10.631103,13.037884,3.477259,BBB,KEMQ,0.36,Q1,5.64,Q1,11.48,Q1,Q1,13530000.0,standard,equity,emerg_markets,not_specified,F
2598,11.532556,6.0817137,12.063573,A,MRGR,,Q4,5.77,Q2,154.54,Q3,Q1,13500000.0,standard,alternatives,global,not_specified,
2599,4.356059,5.174922,6.89578,,QWST,1.0,Q1,,Q4,,Q4,Q1,13460000.0,standard,equity,us,small_cap,
2600,4.6368966,5.496037,7.090793,BBB,NTKI,1.49,Q2,5.25,Q1,143.11,Q3,Q1,13420000.0,standard,equity,us,small_cap,D
2601,12.414558,9.838824,-1.1334338,,FMNY,,Q4,,Q4,,Q4,Q1,13340000.0,standard,fixed_income,us,not_specified,
2602,9.199321,10.520471,-1.0521194,A,MOTO,1.64,Q2,6.72,Q3,72.32,Q2,Q1,13300000.0,standard,equity,global,not_specified,D
2603,11.704633,12.180203,0.22281358,A,BOUT,0.78,Q1,6.46,Q3,181.97,Q3,Q1,13150000.0,standard,equity,us,total_market,F
2604,7.4485545,8.592628,5.5927243,BB,CHIK,1.42,Q2,3.56,Q1,272.09,Q4,Q1,13120000.0,standard,equity,brics,not_specified,D
2605,9.504542,8.428112,-1.9617896,AA,RSPE,2.15,Q3,7.15,Q4,140.41,Q3,Q1,13080000.0,standard,equity,us,large_cap,B
2606,9.577295,8.493021,-2.0005088,AA,LOPP,,Q4,7.19,Q4,291.2,Q4,Q1,13040000.0,standard,equity,us,total_market,
2607,5.547066,12.098517,-7.149839,A,AUGZ,,Q4,5.72,Q1,4.2,Q1,Q1,13000000.0,standard,equity,us,large_cap,
2608,9.491685,8.962626,-1.6867362,AA,SXUS,1.84,Q2,7.81,Q4,61.06,Q1,Q1,12990000.0,standard,equity,global,broad_based,
2609,17.960598,8.690395,14.227846,BBB,MEXX,,Q4,5.25,Q1,217.62,Q3,Q1,12970000.0,leveraged,equity,america_wo_us,total_market,
2610,11.687071,8.8000765,14.071581,,BNKD,,Q4,,Q4,,Q4,Q1,12900000.0,inverse,equity,us,not_specified,
2611,2.462999,15.142238,4.2368593,,VABS,,Q4,,Q4,,Q4,Q1,12870000.0,standard,fixed_income,us,broad_based,D
2612,8.368556,10.297248,-1.4831315,A,AMOM,0.93,Q1,6.72,Q3,24.4,Q1,Q1,12810000.0,standard,equity,us,large_cap,D
2613,7.7853775,7.3213825,6.0246673,B,GLCN,2.11,Q3,2.7,Q1,249.38,Q4,Q1,12810000.0,standard,equity,brics,total_market,
2614,11.640161,11.317373,-2.6294842,,UPWD,1.79,Q2,,Q4,,Q4,Q1,12660000.0,standard,equity,global,not_specified,C
2615,2.1504683,14.902731,3.6357415,A,USBF,,Q4,6.2,Q2,298.24,Q4,Q1,12580000.0,standard,fixed_income,us,broad_based,
2616,16.077482,16.020407,8.469995,,IBDY,,Q4,,Q4,,Q4,Q1,12550000.0,standard,fixed_income,us,corporate,
2617,11.71346,12.147754,0.1943933,,MFLX,,Q4,,Q4,,Q4,Q1,12510000.0,standard,fixed_income,us,not_specified,F
2618,4.2281346,5.8947625,7.185274,BBB,SMLE,1.81,Q2,5.54,Q1,83.21,Q2,Q1,12500000.0,standard,equity,us,small_cap,B
2619,16.98638,16.138561,7.7935014,A,MIG,,Q4,6.39,Q3,225.95,Q3,Q1,12490000.0,standard,fixed_income,us,corporate,C
2620,4.546197,13.584075,-5.4608665,,JULH,,Q4,,Q4,,Q4,Q1,12470000.0,standard,equity,us,large_cap,
2621,16.079418,16.021742,8.5110445,,BSJU,,Q4,,Q4,,Q4,Q1,12400000.0,standard,fixed_income,us,corporate,
2622,11.457247,7.0951996,-5.3578405,AAA,DFND,1.51,Q2,,Q4,,Q4,Q1,12250000.0,standard,equity,us,large_cap,
2623,7.4296603,19.424122,9.112884,,MOOD,,Q4,,Q4,,Q4,Q1,12240000.0,standard,asset_allocation,global,other,
2624,9.473795,8.483161,-1.9732827,AA,ESGY,,Q4,7.5,Q4,38.88,Q1,Q1,12220000.0,standard,equity,us,large_cap,
2625,10.262375,-4.421639,2.3803465,A,MIDE,1.78,Q2,6.13,Q2,104.05,Q2,Q1,12220000.0,standard,equity,us,mid_cap,B
2626,10.591534,13.073487,3.448293,BBB,DIEM,4.94,Q4,,Q4,,Q4,Q1,12180000.0,standard,equity,emerg_markets,total_market,F
2627,11.550225,11.718225,-1.5393944,,CIRC,1.46,Q2,,Q4,,Q4,Q1,12170000.0,standard,equity,global,not_specified,
2628,4.512096,13.54652,-5.4282904,,FTGS,1.5,Q2,,Q4,,Q4,Q1,12100000.0,standard,equity,us,large_cap,
2629,16.428959,15.78462,8.276171,A,ELQD,,Q4,6.98,Q4,31.18,Q1,Q1,12080000.0,standard,fixed_income,us,corporate,
2630,11.572417,11.617221,-1.5949678,,HEAT,1.54,Q2,,Q4,,Q4,Q1,12080000.0,standard,equity,global,not_specified,
2631,3.26289,9.353592,10.970186,AA,EFAS,8.0,Q4,7.6,Q4,346.83,Q4,Q1,12020000.0,standard,equity,dev_markets,high_dividend_yield,D
2632,9.382155,16.194483,6.9835434,BB,HYIN,,Q4,2.9,Q1,24.43,Q1,Q1,11960000.0,standard,asset_allocation,us,not_specified,
2633,16.792881,17.226992,7.524465,BBB,HYUP,,Q4,4.79,Q1,328.44,Q4,Q1,11950000.0,standard,fixed_income,us,corporate,
2634,4.2753134,2.4635966,11.6580515,AA,GSEU,3.06,Q3,7.83,Q4,102.67,Q2,Q1,11920000.0,standard,equity,europe,total_market,C
2635,16.762438,17.239,7.6049113,BBB,IPPP,,Q4,5.37,Q1,44.72,Q1,Q1,11920000.0,standard,fixed_income,global,corporate,
2636,11.460118,10.444042,-1.3829181,BBB,BBC,,Q4,5.46,Q1,37.92,Q1,Q1,11900000.0,standard,equity,us,not_specified,
2637,9.275282,9.364069,-3.809857,A,PLAT,0.28,Q1,5.77,Q2,12.76,Q1,Q1,11870000.0,standard,equity,us,total_market,C
2638,10.120325,-4.323173,2.1567109,A,RNMC,2.48,Q3,5.84,Q2,156.28,Q3,Q1,11870000.0,standard,equity,us,mid_cap,D
2639,8.355894,7.148681,6.684356,,JCHI,1.48,Q2,,Q4,,Q4,Q1,11840000.0,standard,equity,brics,total_market,
2640,9.989394,6.178645,7.7518253,,HDLB,,Q4,,Q4,,Q4,Q1,11780000.0,leveraged,equity,us,large_cap,
2641,9.892792,6.8159857,7.6049237,A,UPW,,Q4,7.04,Q4,,Q4,Q1,11720000.0,leveraged,equity,us,not_specified,
2642,2.5928743,15.602545,4.026731,A,FSBD,,Q4,6.58,Q3,399.91,Q4,Q1,11670000.0,standard,fixed_income,global,broad_based,
2643,4.5315976,13.625014,-5.404352,,PSCW,,Q4,,Q4,,Q4,Q1,11650000.0,standard,equity,us,large_cap,
2644,16.070547,16.024214,8.519002,,XB,,Q4,,Q4,,Q4,Q1,11630000.0,standard,fixed_income,us,corporate,
2645,13.699695,8.948402,16.229675,,PDBA,,Q4,,Q4,,Q4,Q1,11470000.0,standard,commodities,global,not_specified,D
2646,8.806601,10.48735,-0.9509253,,PJFV,1.91,Q2,,Q4,,Q4,Q1,11440000.0,standard,equity,global,total_market,D
2647,15.182118,13.557326,1.51181,AA,RESD,3.12,Q4,8.19,Q4,104.43,Q2,Q1,11390000.0,standard,equity,dev_markets,total_market,C
2648,9.24565,6.826089,7.179284,,XPP,,Q4,,Q4,,Q4,Q1,11330000.0,leveraged,equity,brics,large_cap,
2649,4.517094,13.618925,-5.458143,,IVVB,,Q4,,Q4,,Q4,Q1,11310000.0,standard,equity,us,large_cap,
2650,4.3732786,5.161627,6.888002,,JPSV,,Q4,,Q4,,Q4,Q1,11300000.0,standard,equity,us,small_cap,
2651,4.526733,13.589823,-5.4776473,,IVVM,,Q4,,Q4,,Q4,Q1,11280000.0,standard,equity,us,large_cap,
2652,11.684875,11.312409,-2.703336,A,SPRX,0.09,Q1,6.55,Q3,21.97,Q1,Q1,11270000.0,standard,equity,global,not_specified,C
2653,11.086748,5.804837,-2.8855796,,TXS,,Q4,,Q4,,Q4,Q1,11240000.0,standard,equity,us,total_market,
2654,16.342176,16.215052,8.211476,A,SPXB,,Q4,6.33,Q2,92.95,Q2,Q1,11220000.0,standard,fixed_income,us,corporate,D
2655,12.407292,9.795941,-0.8482175,,BKIV,0.12,Q1,,Q4,,Q4,Q1,11210000.0,standard,equity,us,not_specified,
2656,4.5876303,13.63069,-5.3358316,,PSFO,,Q4,,Q4,,Q4,Q1,11180000.0,standard,equity,us,large_cap,
2657,6.118758,12.211236,-7.1826563,A,QQQA,0.45,Q1,6.84,Q4,16.53,Q1,Q1,11180000.0,standard,equity,us,large_cap,
2658,5.8558292,12.232797,-7.2277403,A,HAPY,0.9,Q1,6.41,Q3,122.84,Q2,Q1,11140000.0,standard,equity,us,large_cap,
2659,9.678944,6.773392,7.3406043,A,PILL,,Q4,6.03,Q2,39.97,Q1,Q1,11090000.0,leveraged,equity,us,not_specified,
2660,9.378977,9.30322,-3.842832,A,TMDV,2.6,Q3,6.5,Q3,137.1,Q3,Q1,11050000.0,standard,equity,us,total_market,C
2661,10.10554,-4.3688617,2.136178,A,SMDY,1.54,Q2,5.78,Q2,122.79,Q2,Q1,10970000.0,standard,equity,us,mid_cap,
2662,12.315082,9.907067,-0.9839686,A,CNCR,0.33,Q1,5.75,Q2,30.88,Q1,Q1,10940000.0,standard,equity,us,not_specified,
2663,11.658276,11.37711,-2.6314864,A,HELX,0.27,Q1,6.02,Q2,24.9,Q1,Q1,10910000.0,standard,equity,global,not_specified,C
2664,3.3149736,9.377779,10.935773,AA,WKLY,3.79,Q4,7.23,Q4,221.38,Q3,Q1,10900000.0,standard,equity,dev_markets,high_dividend_yield,
2665,13.047199,10.7678995,-2.2876399,A,BAD,1.18,Q1,5.99,Q2,58.7,Q1,Q1,10850000.0,standard,equity,us,not_specified,
2666,12.075302,11.875202,-2.22709,A,NBDS,,Q4,6.87,Q4,11.47,Q1,Q1,10850000.0,standard,equity,global,not_specified,
2667,9.451328,16.387573,7.138893,A,RORO,,Q4,6.34,Q2,67.88,Q2,Q1,10810000.0,standard,asset_allocation,us,not_specified,
2668,11.104733,5.796891,-2.8734667,,BKWO,1.03,Q1,,Q4,,Q4,Q1,10790000.0,standard,equity,us,total_market,
2669,11.677136,11.316385,-2.7195928,A,BUYZ,0.41,Q1,6.37,Q2,22.02,Q1,Q1,10790000.0,standard,equity,global,not_specified,C
2670,3.3315508,9.372256,10.850904,A,HDAW,5.4,Q4,7.09,Q4,239.45,Q4,Q1,10740000.0,standard,equity,global,high_dividend_yield,D
2671,10.422662,8.262819,-3.7658248,,SUPP,1.03,Q1,,Q4,,Q4,Q1,10730000.0,standard,equity,global,total_market,
2672,9.778814,6.9353685,7.4734883,,EVAV,,Q4,,Q4,,Q4,Q1,10640000.0,leveraged,equity,us,not_specified,
2673,4.541767,13.596903,-5.3993487,,PSCX,,Q4,,Q4,,Q4,Q1,10550000.0,standard,equity,us,large_cap,
2674,10.935774,11.114878,-1.4597334,BBB,TOKE,4.31,Q4,5.29,Q1,40.9,Q1,Q1,10520000.0,standard,equity,global,not_specified,D
2675,6.089666,12.332119,-7.1287556,A,QRMI,0.75,Q1,6.71,Q3,46.91,Q1,Q1,10470000.0,standard,equity,us,large_cap,
2676,9.703012,6.513091,7.9224586,,EFO,,Q4,,Q4,,Q4,Q1,10410000.0,leveraged,equity,dev_markets,total_market,
2677,5.7032585,11.183053,11.566985,,CUBS,,Q4,,Q4,,Q4,Q1,10380000.0,standard,equity,asia_pacific_wo_brics,total_market,
2678,9.883288,6.3145347,7.7316265,,GDE,,Q4,,Q4,,Q4,Q1,10360000.0,leveraged,asset_allocations,global,other,
2679,15.151436,5.0079594,2.8156648,A,UST,,Q4,,Q4,,Q4,Q1,10360000.0,leveraged,fixed_income,us,government,
2680,4.341299,2.466534,11.661832,AA,PGAL,4.08,Q4,7.99,Q4,297.42,Q4,Q1,10310000.0,standard,equity,europe,total_market,D
2681,15.182938,7.7970552,6.0083284,A,BKES,1.3,Q1,6.29,Q2,60.72,Q1,Q1,10290000.0,standard,equity,emerg_markets,total_market,
2682,16.097736,4.7868085,3.511792,,CPII,,Q4,,Q4,,Q4,Q1,10290000.0,standard,fixed_income,us,government,
2683,11.4661665,9.059088,14.09165,,SBB,,Q4,,Q4,,Q4,Q1,10270000.0,inverse,equity,us,small_cap,
2684,9.560883,8.504009,-2.012259,AA,FSST,,Q4,7.41,Q4,121.63,Q2,Q1,10250000.0,standard,equity,us,total_market,
2685,16.73659,17.276764,7.600507,BBB,XHYT,,Q4,4.86,Q1,32.13,Q1,Q1,10210000.0,standard,fixed_income,us,corporate,
2686,16.157362,15.976184,8.430758,,IBHJ,,Q4,,Q4,,Q4,Q1,10160000.0,standard,fixed_income,us,corporate,
2687,10.4062195,8.246368,-3.775073,,AVGV,,Q4,,Q4,,Q4,Q1,10150000.0,standard,equity,global,total_market,
2688,10.025685,6.10928,7.794576,,XTAP,,Q4,,Q4,,Q4,Q1,10060000.0,leveraged,equity,us,large_cap,
2689,13.145189,10.751451,-2.2768433,A,VICE,2.44,Q3,5.98,Q2,65.02,Q1,Q1,10030000.0,standard,equity,us,not_specified,F
2690,4.591086,13.575115,-5.5247116,,APRD,,Q4,,Q4,,Q4,Q1,10020000.0,standard,equity,us,large_cap,
2691,3.3555396,9.399521,10.842734,AA,NUDV,3.2,Q4,7.98,Q4,63.11,Q1,Q1,10010000.0,standard,equity,us,high_dividend_yield,
2692,11.625928,12.09467,0.23485932,,PEX,6.39,Q4,,Q4,,Q4,Q1,10010000.0,standard,equity,global,not_specified,F
2693,16.301613,16.118109,8.318275,,HIYS,,Q4,,Q4,,Q4,Q1,9970000.0,standard,fixed_income,global,corporate,
2694,11.869528,11.920273,-2.117899,A,FDHT,0.4,Q1,6.1,Q2,10.06,Q1,Q1,9970000.0,standard,equity,global,not_specified,
